Valor,Marca,Modelo,AnoModelo,Combustivel,CodigoFipe,MesReferencia,Autenticacao,TipoVeiculo,SiglaCombustivel,DataConsulta
"R$ 75.289,00",Alfa Romeo,166 3.0 V6 24V,2003,Gasolina,006011-9,outubro de 2023 ,7s2pzcz957c,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 73.452,00",Alfa Romeo,166 3.0 V6 24V,2002,Gasolina,006011-9,outubro de 2023 ,63j0gp00kmc,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 71.660,00",Alfa Romeo,166 3.0 V6 24V,2001,Gasolina,006011-9,outubro de 2023 ,6fjnz8mtr8c,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 69.912,00",Alfa Romeo,166 3.0 V6 24V,2000,Gasolina,006011-9,outubro de 2023 ,5r099spxk0c,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 67.190,00",Alfa Romeo,166 3.0 V6 24V,1999,Gasolina,006011-9,outubro de 2023 ,4q3y0mwtync,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 8.476,00",Alfa Romeo,2300 TI/TI-4,1986,Gasolina,006013-5,outubro de 2023 ,ccc43nx1lyq,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 7.343,00",Alfa Romeo,2300 TI/TI-4,1985,Gasolina,006013-5,outubro de 2023 ,629z66ys02,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 39.059,00",Alfa Romeo,156 Sport Wagon 2.0 16V,2002,Gasolina,006014-3,outubro de 2023 ,s2859x6dqbc,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 33.613,00",Alfa Romeo,156 Sport Wagon 2.0 16V,2001,Gasolina,006014-3,outubro de 2023 ,q1fq51bjymc,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 92.239,00",Alfa Romeo,156 2.5 V6 24V 190cv 4p Aut.,2003,Gasolina,006015-1,outubro de 2023 ,cf6th25w768c,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 30.502,00",Alfa Romeo,156 2.5 V6 24V 190cv 4p Aut.,1999,Gasolina,006015-1,outubro de 2023 ,pvyztc4jvdc,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 57.173,00",Alfa Romeo,156 Sport Wagon 2.5 V6 24V 4p Aut.,2004,Gasolina,006016-0,outubro de 2023 ,0yn2wb9zmdc,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 55.778,00",Alfa Romeo,156 Sport Wagon 2.5 V6 24V 4p Aut.,2003,Gasolina,006016-0,outubro de 2023 ,0d91mr54b2c,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 88.923,00",Alfa Romeo,147 2.0 16V 148cv 4p Semi-Aut.,2005,Gasolina,006017-8,outubro de 2023 ,cdyx7wg0tk8,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 71.796,00",Alfa Romeo,147 2.0 16V 148cv 4p Semi-Aut.,2004,Gasolina,006017-8,outubro de 2023 ,6g33dkhshm,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 70.044,00",Alfa Romeo,147 2.0 16V 148cv 4p Semi-Aut.,2003,Gasolina,006017-8,outubro de 2023 ,5tk9mw2g4t,1,G,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 447.632,00",AM Gen,Hummer Hard-Top 6.5 4x4 Diesel TB,2000,Diesel,037001-0,outubro de 2023 ,v75dnnfd0dcb,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 385.983,00",AM Gen,Hummer Hard-Top 6.5 4x4 Diesel TB,1999,Diesel,037001-0,outubro de 2023 ,sxwm814lpjcb,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 349.023,00",AM Gen,Hummer Hard-Top 6.5 4x4 Diesel TB,1998,Diesel,037001-0,outubro de 2023 ,rjj8c7gbnccb,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 415.950,00",AM Gen,Hummer Open-Top 6.5 4x4 Diesel TB,2000,Diesel,037002-9,outubro de 2023 ,t10vscnfxzcb,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 368.717,00",AM Gen,Hummer Open-Top 6.5 4x4 Diesel TB,1999,Diesel,037002-9,outubro de 2023 ,r8m2qg2kbmcb,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 308.962,00",AM Gen,Hummer Open-Top 6.5 4x4 Diesel TB,1998,Diesel,037002-9,outubro de 2023 ,p0k5d7hln9cb,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 475.356,00",AM Gen,Hummer Wagon 6.5 4x4 Diesel TB,2000,Diesel,037003-7,outubro de 2023 ,w9n2t7p8hqcb,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 421.226,00",AM Gen,Hummer Wagon 6.5 4x4 Diesel TB,1999,Diesel,037003-7,outubro de 2023 ,t76mj1ycfmcb,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 365.192,00",AM Gen,Hummer Wagon 6.5 4x4 Diesel TB,1998,Diesel,037003-7,outubro de 2023 ,r4hyw7brftcb,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 15.582,00",Asia Motors,Hi-Topic SLX/SDX/DLX Full Diesel,1998,Diesel,007001-7,outubro de 2023 ,h600t208pzc,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 14.965,00",Asia Motors,Hi-Topic SLX/SDX/DLX Full Diesel,1997,Diesel,007001-7,outubro de 2023 ,hzsrrhgj74c,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 12.970,00",Asia Motors,Hi-Topic SLX/SDX/DLX Full Diesel,1996,Diesel,007001-7,outubro de 2023 ,g7dmy9wc01c,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 12.608,00",Asia Motors,Hi-Topic SLX/SDX/DLX Full Diesel,1995,Diesel,007001-7,outubro de 2023 ,g2413rypqbc,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 11.920,00",Asia Motors,Hi-Topic SLX/SDX/DLX Full Diesel,1994,Diesel,007001-7,outubro de 2023 ,gt2z08ktk1c,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 10.394,00",Asia Motors,Hi-Topic SLX/SDX/DLX Full Diesel,1993,Diesel,007001-7,outubro de 2023 ,f76bq35ztlc,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 15.064,00",Asia Motors,Hi-Topic STD Diesel,1998,Diesel,007002-5,outubro de 2023 ,h0yq7mvsc7c,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 14.259,00",Asia Motors,Hi-Topic STD Diesel,1997,Diesel,007002-5,outubro de 2023 ,hqh4vpysf2c,1,D,"segunda-feira, 16 de outubro de 2023 16:20"
"R$ 12.906,00",Asia Motors,Hi-Topic STD Diesel,1996,Diesel,007002-5,outubro de 2023 ,g6ncvg1h7jc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 11.936,00",Asia Motors,Hi-Topic STD Diesel,1995,Diesel,007002-5,outubro de 2023 ,gt8s9znqvrc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 10.579,00",Asia Motors,Hi-Topic STD Diesel,1994,Diesel,007002-5,outubro de 2023 ,gbck7k72lkc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 9.758,00",Asia Motors,Hi-Topic STD Diesel,1993,Diesel,007002-5,outubro de 2023 ,ch7gssgp9f6,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 6.335,00",Asia Motors,Towner Coach Full,1998,Gasolina,007003-3,outubro de 2023 ,28367w4zs3,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.677,00",Asia Motors,Towner Coach Full,1997,Gasolina,007003-3,outubro de 2023 ,0szlp7kddl,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.538,00",Asia Motors,Towner Coach Full,1996,Gasolina,007003-3,outubro de 2023 ,z8pcs31sb5,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.402,00",Asia Motors,Towner Coach Full,1995,Gasolina,007003-3,outubro de 2023 ,zrq1xt8k6l,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.696,00",Asia Motors,Towner Glass Van,1998,Gasolina,007004-1,outubro de 2023 ,0v6nj69hpl,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.489,00",Asia Motors,Towner Glass Van,1997,Gasolina,007004-1,outubro de 2023 ,z2x8pzdsmh,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 4.971,00",Asia Motors,Towner Glass Van,1996,Gasolina,007004-1,outubro de 2023 ,x36hrcj8ss,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 4.609,00",Asia Motors,Towner Glass Van,1995,Gasolina,007004-1,outubro de 2023 ,wrrq5w9dnp,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 3.945,00",Asia Motors,Towner Glass Van,1994,Gasolina,007004-1,outubro de 2023 ,s7w9lk7zgh,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 3.460,00",Asia Motors,Towner Glass Van,1993,Gasolina,007004-1,outubro de 2023 ,rd1gx3b1h0,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 3.708,00",Asia Motors,Towner Panel Van,1998,Gasolina,007005-0,outubro de 2023 ,sb3wg4ctpb,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 3.545,00",Asia Motors,Towner Panel Van,1997,Gasolina,007005-0,outubro de 2023 ,rq0fcc2wf6,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 3.458,00",Asia Motors,Towner Panel Van,1996,Gasolina,007005-0,outubro de 2023 ,rds6k93s9n,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 2.988,00",Asia Motors,Towner Panel Van,1995,Gasolina,007005-0,outubro de 2023 ,pmpw1ztyvc,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 2.528,00",Asia Motors,Towner Panel Van,1994,Gasolina,007005-0,outubro de 2023 ,mwrx82ytp6,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 8.820,00",Asia Motors,Towner SDX / DLX/ STD,1998,Gasolina,007006-8,outubro de 2023 ,cdphf24px2m,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 7.918,00",Asia Motors,Towner SDX / DLX/ STD,1997,Gasolina,007006-8,outubro de 2023 ,88qyp9849k,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 6.958,00",Asia Motors,Towner SDX / DLX/ STD,1996,Gasolina,007006-8,outubro de 2023 ,5m5m4sw0ty,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.768,00",Asia Motors,Towner SDX / DLX/ STD,1995,Gasolina,007006-8,outubro de 2023 ,04nb5919vc,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.123,00",Asia Motors,Towner SDX / DLX/ STD,1994,Gasolina,007006-8,outubro de 2023 ,yp0zfxlvnt,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 4.499,00",Asia Motors,Towner SDX / DLX/ STD,1993,Gasolina,007006-8,outubro de 2023 ,wbvxv959r4,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 6.137,00",Asia Motors,Towner Truck,1998,Gasolina,007007-6,outubro de 2023 ,2jxkhf5msb,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.987,00",Asia Motors,Towner Truck,1997,Gasolina,007007-6,outubro de 2023 ,1zbb4y0tr5,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.697,00",Asia Motors,Towner Truck,1996,Gasolina,007007-6,outubro de 2023 ,0v987d3x56,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 4.763,00",Asia Motors,Towner Truck,1995,Gasolina,007007-6,outubro de 2023 ,xbtg7dz15j,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 4.422,00",Asia Motors,Towner Truck,1994,Gasolina,007007-6,outubro de 2023 ,v1t1vrs299,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 4.108,00",Asia Motors,Towner Truck,1993,Gasolina,007007-6,outubro de 2023 ,tv0rqk3wkm,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 6.258,00",Asia Motors,Towner Pick-Up,1999,Gasolina,007008-4,outubro de 2023 ,2z3b7g21pj,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 6.105,00",Asia Motors,Towner Pick-Up,1998,Gasolina,007008-4,outubro de 2023 ,2d47v46tsj,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 4.434,00",Asia Motors,Towner Pick-Up,1997,Gasolina,007008-4,outubro de 2023 ,v27nyzf2g4,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 6.256,00",Asia Motors,Towner Furgão,1999,Gasolina,007009-2,outubro de 2023 ,2zv2wd58hz,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.640,00",Asia Motors,Towner Furgão,1998,Gasolina,007009-2,outubro de 2023 ,0nm3qcqhn6,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.484,00",Asia Motors,Towner Furgão,1997,Gasolina,007009-2,outubro de 2023 ,z2b2963vwc,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 4.963,00",Asia Motors,Towner Furgão,1996,Gasolina,007009-2,outubro de 2023 ,x28fbsjx4t,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 4.355,00",Asia Motors,Towner Furgão,1995,Gasolina,007009-2,outubro de 2023 ,vszjk8zycy,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 3.859,00",Asia Motors,Towner Furgão,1994,Gasolina,007009-2,outubro de 2023 ,sxtqhfftgq,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 4.204,00",Asia Motors,Towner Multiuso 5p,1999,Gasolina,007011-4,outubro de 2023 ,t68pkyvc0h,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 4.101,00",Asia Motors,Towner Multiuso 5p,1998,Gasolina,007011-4,outubro de 2023 ,tt59zs0rq4,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 3.845,00",Asia Motors,Towner Multiuso 5p,1997,Gasolina,007011-4,outubro de 2023 ,sv5t099xn0,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 6.145,00",Asia Motors,Towner Luxo,1999,Gasolina,007012-2,outubro de 2023 ,2kvmwsl0f2,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.995,00",Asia Motors,Towner Luxo,1998,Gasolina,007012-2,outubro de 2023 ,1z8fj9f6fx,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 5.758,00",Asia Motors,Towner Luxo,1997,Gasolina,007012-2,outubro de 2023 ,03g0frbbdf,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 6.640,00",Asia Motors,Towner Super Luxo,1999,Gasolina,007013-0,outubro de 2023 ,4fws9wbhjs,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 6.398,00",Asia Motors,Towner Super Luxo,1998,Gasolina,007013-0,outubro de 2023 ,3jh6tlz797,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 6.241,00",Asia Motors,Towner Super Luxo,1997,Gasolina,007013-0,outubro de 2023 ,2x3krh44ws,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 16.151,00",Asia Motors,Topic Luxo Diesel,1999,Diesel,007014-9,outubro de 2023 ,jfpt2k53s3c,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 15.067,00",Asia Motors,Topic Luxo Diesel,1998,Diesel,007014-9,outubro de 2023 ,h0zt1jnrdyc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 14.085,00",Asia Motors,Topic Luxo Diesel,1997,Diesel,007014-9,outubro de 2023 ,hngw9hssv7c,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 20.784,00",Asia Motors,Topic Super Luxo Diesel,1999,Diesel,007015-7,outubro de 2023 ,k50sn58kk5c,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 15.551,00",Asia Motors,Topic Super Luxo Diesel,1998,Diesel,007015-7,outubro de 2023 ,h6nrjzt4wtc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 14.527,00",Asia Motors,Topic Super Luxo Diesel,1997,Diesel,007015-7,outubro de 2023 ,htnkklrl9bc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 13.054,00",Asia Motors,Topic Super Luxo Diesel,1996,Diesel,007015-7,outubro de 2023 ,g8c5f1yphfc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 18.161,00",Asia Motors,Topic Carga 2.7 Diesel (furgão),1999,Diesel,007016-5,outubro de 2023 ,j58dv5jmxhc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 14.551,00",Asia Motors,Topic Carga 2.7 Diesel (furgão),1998,Diesel,007016-5,outubro de 2023 ,htx8znh7hxc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 14.196,00",Asia Motors,Topic Carga 2.7 Diesel (furgão),1997,Diesel,007016-5,outubro de 2023 ,hpr7z5gg1bc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 12.477,00",Asia Motors,Hi-Topic Van 2.7 Diesel (furgão),1997,Diesel,007017-3,outubro de 2023 ,g1mf16xfcgc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 11.793,00",Asia Motors,Hi-Topic Van 2.7 Diesel (furgão),1996,Diesel,007017-3,outubro de 2023 ,gslt1w0x8tc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 10.285,00",Asia Motors,Hi-Topic Van 2.7 Diesel (furgão),1995,Diesel,007017-3,outubro de 2023 ,f6xqk1wb78c,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 9.372,00",Asia Motors,Hi-Topic Van 2.7 Diesel (furgão),1994,Diesel,007017-3,outubro de 2023 ,cgr6s0drnxx,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 26.641,00",Asia Motors,AM-825 Luxo 4.0 Diesel,1998,Diesel,007018-1,outubro de 2023 ,ndpmr08r12c,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 23.077,00",Asia Motors,AM-825 Luxo 4.0 Diesel,1997,Diesel,007018-1,outubro de 2023 ,l1w651zbrxc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 19.723,00",Asia Motors,AM-825 Luxo 4.0 Diesel,1996,Diesel,007018-1,outubro de 2023 ,ksk4swqtrmc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 19.051,00",Asia Motors,AM-825 Luxo 4.0 Diesel,1995,Diesel,007018-1,outubro de 2023 ,kjpwz3bhtxc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 17.818,00",Asia Motors,AM-825 Luxo 4.0 Diesel,1994,Diesel,007018-1,outubro de 2023 ,j17q259w6qc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 28.769,00",Asia Motors,AM-825 Super Luxo 4.0 Diesel,1998,Diesel,007019-0,outubro de 2023 ,n6m24cgzb3c,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 25.661,00",Asia Motors,AM-825 Super Luxo 4.0 Diesel,1997,Diesel,007019-0,outubro de 2023 ,m06fklrv3hc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 22.551,00",Asia Motors,AM-825 Super Luxo 4.0 Diesel,1996,Diesel,007019-0,outubro de 2023 ,lvq1f7s2bkc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 20.881,00",Asia Motors,AM-825 Super Luxo 4.0 Diesel,1995,Diesel,007019-0,outubro de 2023 ,k641mqj7nwc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 20.174,00",Asia Motors,AM-825 Super Luxo 4.0 Diesel,1994,Diesel,007019-0,outubro de 2023 ,kyv2gms8jjc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 24.338,00",Asia Motors,Jipe Rocsta GT 4x4 2.2 Diesel,1995,Diesel,007020-3,outubro de 2023 ,mjpkk60f0pc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 23.744,00",Asia Motors,Jipe Rocsta GT 4x4 2.2 Diesel,1994,Diesel,007020-3,outubro de 2023 ,l9qnnc86mkc,1,D,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 669.339,00",ASTON MARTIN,Vantage S Coupe 4.7 V8 430cv,2012,Gasolina,085001-2,outubro de 2023 ,4m3sbcycdhcld,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 669.339,00",ASTON MARTIN,Vantage Coupe 4.7 V8 425cv,2016,Gasolina,085002-0,outubro de 2023 ,4m3sbcyb51cz9,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 595.177,00",ASTON MARTIN,Vantage Coupe 4.7 V8 425cv,2014,Gasolina,085002-0,outubro de 2023 ,1t46vsy4bwcsv,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 580.297,00",ASTON MARTIN,Vantage Coupe 4.7 V8 425cv,2012,Gasolina,085002-0,outubro de 2023 ,08qcqt9hlwcld,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 566.143,00",ASTON MARTIN,Vantage Coupe 4.7 V8 425cv,2011,Gasolina,085002-0,outubro de 2023 ,0q3xmnfy5lcg5,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 633.603,00",ASTON MARTIN,Vantage Roadster 4.7 V8 420cv,2011,Gasolina,085003-9,outubro de 2023 ,286wk5m58wcg5,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 499.153,00",ASTON MARTIN,Vantage Roadster 4.7 V8 420cv,2010,Gasolina,085003-9,outubro de 2023 ,x6k07y2knbccy,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 499.227,00",ASTON MARTIN,Vantage 6.0 V12 510cv,2012,Gasolina,085004-7,outubro de 2023 ,x6nqmq5652cld,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 732.941,00",ASTON MARTIN,Virage Coupe 6.0 V12 490cv,2012,Gasolina,085005-5,outubro de 2023 ,61ph74vybkcld,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 542.994,00",ASTON MARTIN,DB9 Volante 6.0 V12 470cv,2011,Gasolina,085006-3,outubro de 2023 ,zvzjb6yv31cg5,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 727.991,00",ASTON MARTIN,Rapide 6.0 V12 477cv,2012,Gasolina,085007-1,outubro de 2023 ,6vwltgfkhlcld,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 591.103,00",ASTON MARTIN,Rapide 6.0 V12 477cv,2011,Gasolina,085007-1,outubro de 2023 ,1pc4f86k2qcg5,1,G,"segunda-feira, 16 de outubro de 2023 16:21"
"R$ 1.201.652,00",ASTON MARTIN,Vantage S 6.0 V12 565cv,2016,Gasolina,085008-0,outubro de 2023 ,gv6y6myqdwcz9,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 1.042.170,00",ASTON MARTIN,Vantage S 6.0 V12 565cv,2015,Gasolina,085008-0,outubro de 2023 ,f8h9g12cdrcw2,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 1.359.776,00",ASTON MARTIN,Rapide S 6.0 V12 550cv,2016,Gasolina,085009-8,outubro de 2023 ,hgrpxsxc5dcz9,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 1.082.400,00",ASTON MARTIN,Rapide S 6.0 V12 550cv,2014,Gasolina,085009-8,outubro de 2023 ,gd7jd5dhdtcsv,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 1.870.920,00",ASTON MARTIN,Vanquish V12 6.0 565cv,2016,Gasolina,085010-1,outubro de 2023 ,kdpkcsk1q8cz9,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 1.659.591,00",ASTON MARTIN,Vanquish V12 6.0 565cv,2014,Gasolina,085010-1,outubro de 2023 ,jlxfrk52kccsv,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 1.273.315,00",ASTON MARTIN,DB9 Coupe 6.0 V12 510cv,2016,Gasolina,085011-0,outubro de 2023 ,g4mfwfjk15cz9,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 993.065,00",ASTON MARTIN,DB9 Coupe 6.0 V12 510cv,2014,Gasolina,085011-0,outubro de 2023 ,cjwn7hwbzmkcsv,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 2.110.000,00",ASTON MARTIN,Vantage Cupê  4.0 V8 510cv,32000,Gasolina,085012-8,outubro de 2023 ,k9qjvnmcfbfsq6h,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 2.036.150,00",ASTON MARTIN,Vantage Cupê  4.0 V8 510cv,2023,Gasolina,085012-8,outubro de 2023 ,k013rsy6hqj3vh,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 1.984.588,00",ASTON MARTIN,Vantage Cupê  4.0 V8 510cv,2022,Gasolina,085012-8,outubro de 2023 ,kt0pznmb0nj3q8,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 2.350.000,00",ASTON MARTIN,Vantage Cupê F1 Edition 4.0 V8 535cv,32000,Gasolina,085013-6,outubro de 2023 ,l6vvz1gm9pfsq6h,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 2.267.750,00",ASTON MARTIN,Vantage Cupê F1 Edition 4.0 V8 535cv,2023,Gasolina,085013-6,outubro de 2023 ,lw6xfgc98jj3vh,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 2.153.383,00",ASTON MARTIN,Vantage Cupê F1 Edition 4.0 V8 535cv,2022,Gasolina,085013-6,outubro de 2023 ,lgs610pt2xj3q8,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 5.000.000,00",ASTON MARTIN,DBS Coupe 5.2 V12 725cv,32000,Gasolina,085014-4,outubro de 2023 ,x7ks9n6h81fsq6h,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 4.677.575,00",ASTON MARTIN,DBS Coupe 5.2 V12 725cv,2023,Gasolina,085014-4,outubro de 2023 ,w0rwwf15prj3vh,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 4.343.732,00",ASTON MARTIN,DBS Coupe 5.2 V12 725cv,2022,Gasolina,085014-4,outubro de 2023 ,vrmgxsp95yj3q8,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 2.550.000,00",ASTON MARTIN,DBX 4.0 V8 550cv,32000,Gasolina,085015-2,outubro de 2023 ,my9s3pn17gfsq6h,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 2.460.750,00",ASTON MARTIN,DBX 4.0 V8 550cv,2023,Gasolina,085015-2,outubro de 2023 ,mmvdthxfr0j3vh,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
"R$ 2.399.230,00",ASTON MARTIN,DBX 4.0 V8 550cv,2022,Gasolina,085015-2,outubro de 2023 ,mdms0my1dsj3q8,1,G,"segunda-feira, 16 de outubro de 2023 16:22"
